"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000176476",166.716374457963,0.0821002750660223,0.243597408361343,0.682675514712473,0.829887324712037
"ENSG00000179918",2821.14982120644,-0.0936349437408622,0.296501058675038,0.682721116993764,0.829889260823271
"ENSG00000272812",6.47911097165946,0.113729250691591,0.497792234423496,0.682857725248584,0.829909641046051
"ENSG00000257379",7.82152545925051,0.114470337107345,0.54835990511823,0.682862832422172,0.829909641046051
"ENSG00000142227",173.441892141875,-0.101999572034465,0.347102024207347,0.682869915175825,0.829909641046051
"ENSG00000223799",12.5106923841788,0.11048382803304,0.429171949111691,0.682932340185651,0.829932019003726
"ENSG00000247746",14.3743097340657,-0.113709504664163,0.500114863353016,0.683064845383995,0.830039553383555
"ENSG00000279406",11.437388060541,-0.112903162704329,0.476470681828892,0.683211735108663,0.83016455241601
"ENSG00000174384",4.80547348044512,-0.114331786499374,0.562679042520266,0.683265426306326,0.83017629792902
"ENSG00000099974",69.368078907925,-0.105015566342467,0.372538885360591,0.683602675012833,0.830491593392229
"ENSG00000187066",25.0766629031813,-0.103608265901631,0.361042917340247,0.683622716875317,0.830491593392229
"ENSG00000223501",891.18399692133,0.0874164635965608,0.267702767962303,0.683657050656391,0.830491593392229
"ENSG00000224870",308.634817520427,-0.0889107052629911,0.274912301566507,0.683881800631878,0.830711099878596
"ENSG00000269640",35.5799025383008,-0.100268010891233,0.337801566171518,0.68399317575318,0.830769152633974
"ENSG00000103160",257.987635145335,0.0868395514869133,0.265567624986207,0.684017705032353,0.830769152633974
"ENSG00000108055",1197.02431742471,0.100640817033645,0.340655464106564,0.68414063822751,0.830827075155274
"ENSG00000149541",315.83616308106,0.0863767079938191,0.263666556191374,0.684153514504486,0.830827075155274
"ENSG00000100564",149.275441905946,-0.0850823885910632,0.258163401459422,0.684325573411853,0.830982506138664
"ENSG00000087206",367.901292481703,0.0691951728951901,0.196366739102978,0.684422218625714,0.831032430915933
"ENSG00000141367",6985.01859720064,0.0842879184725754,0.254873158899702,0.68445482762663,0.831032430915933
"ENSG00000230555",11.9808310927555,0.110897036233892,0.446297564640567,0.684721310579128,0.831242266744671
"ENSG00000091317",1764.11323982343,-0.0821985214646082,0.246415101957193,0.684798790377395,0.831242266744671
"ENSG00000137860",1133.88625092519,-0.108421665001126,0.766662731682172,0.684802934363696,0.831242266744671
"ENSG00000168924",1369.75062031632,-0.100498879679692,0.34121916548112,0.684803978038844,0.831242266744671
"ENSG00000054611",515.289957394744,-0.0880907609316173,0.273139024423974,0.685371492321692,0.831839474707354
"ENSG00000100138",1164.61931989783,0.0893743370930996,0.279255905383035,0.685384203135608,0.831839474707354
"ENSG00000197386",1270.48528498769,0.0977186366274937,0.324514336773781,0.685435553142657,0.831848257537076
"ENSG00000177034",212.524493913294,0.096042300489333,0.314573028544103,0.685487342160801,0.831857571988303
"ENSG00000246100",6.32470501446666,-0.11241559425963,0.488191551083094,0.685543642469149,0.831872359462081
"ENSG00000204120",1654.78048294094,-0.0736582915033527,0.2136224752908,0.685621000118409,0.831912695401379
"ENSG00000106701",155.52487608584,-0.108650995129412,0.418462960427593,0.685757632493526,0.832024943760804
"ENSG00000133019",128.643070684988,0.113012492999745,0.519667190177656,0.685891260551002,0.832067615171976
"ENSG00000226752",447.379811280018,0.103532109852349,0.366852291948916,0.685903105096238,0.832067615171976
"ENSG00000107771",622.893722811705,0.0977893604500293,0.326012337464529,0.685953107669777,0.832067615171976
"ENSG00000274808",12.8826293516291,-0.113219676965246,0.573735762855393,0.686015279731849,0.832067615171976
"ENSG00000227039",25.4161544490785,-0.109371315101931,0.429916690420696,0.686056806214269,0.832067615171976
"ENSG00000083123",455.803486567721,-0.0904459300321815,0.2855042390344,0.686057553200079,0.832067615171976
"ENSG00000038532",516.748511757416,0.0850126972980505,0.260187251937463,0.686179918654922,0.832162500873102
"ENSG00000165898",230.357734930318,0.0908537937341107,0.28781600609757,0.68623252175151,0.832171741773985
"ENSG00000270804",35.8586166975376,-0.108582100258186,0.420068463479039,0.686275799773412,0.832171741773985
"ENSG00000153207",808.785023460244,0.093016925560428,0.299362205634018,0.68642400960047,0.8322974651739
"ENSG00000146802",930.38208551531,-0.0945654916492468,0.307950371190364,0.686477942915055,0.8322974651739
"ENSG00000180423",62.0238483502117,0.0900163093013967,0.284096376268405,0.686538522817325,0.8322974651739
"ENSG00000005243",44.2756808435047,-0.098082568456588,0.329235603021002,0.686610115771868,0.8322974651739
"ENSG00000213904",15.5848910168566,-0.108856574076979,0.425538413759676,0.686619614688965,0.8322974651739
"ENSG00000203761",25.8724777897735,0.10738778720123,0.406930612755107,0.686644305335438,0.8322974651739
"ENSG00000141741",533.265394606899,0.0843798345875894,0.258220982867986,0.686839783039277,0.832452805937808
"ENSG00000121413",159.627639877495,-0.111198353722757,0.468877429405138,0.686873999364139,0.832452805937808
"ENSG00000124422",2285.3285780363,0.092320483349243,0.296483228324781,0.686920951406734,0.832452805937808
"ENSG00000154781",314.340567047053,-0.0768936922898395,0.227289416530764,0.686949043495691,0.832452805937808
"ENSG00000106460",1041.91837052955,-0.0841999525647372,0.257856095443285,0.68718134975801,0.832680806604987
"ENSG00000116863",524.53386611817,0.109875850703064,0.445468131963419,0.687309556718496,0.832782645443724
"ENSG00000011638",496.803242167687,-0.0873929792392713,0.272624160693178,0.687361248828945,0.832791767486984
"ENSG00000187866",267.116378826922,-0.0858830237544223,0.265858069109052,0.687532483956116,0.832861113950511
"ENSG00000049089",198.893038769329,0.110931771593777,0.46863669096884,0.687547435670758,0.832861113950511
"ENSG00000101417",350.393892671356,-0.102597114095725,0.363901068930775,0.687550986947425,0.832861113950511
"ENSG00000168286",369.084723906661,0.0783016779824778,0.233578641584571,0.687621580555028,0.832893123363705
"ENSG00000158457",248.406248471178,0.10874930908678,0.429619926891999,0.687674562834829,0.832903798020192
"ENSG00000103502",1097.08569866425,-0.0879272158701293,0.275791144414604,0.687811550067086,0.833016210636805
"ENSG00000177374",145.397290415274,0.104586256271055,0.383007688267129,0.688083788973994,0.833292403100803
"ENSG00000233461",38.8880568972628,0.0999946838899871,0.345788389091243,0.688212852626705,0.833376994464028
"ENSG00000179943",203.598230949984,-0.0899964897066897,0.286588643387586,0.688242028678385,0.833376994464028
"ENSG00000127870",1080.9408084263,0.0801460940729943,0.241909939520032,0.688349638490204,0.833429252047554
"ENSG00000214293",218.614004583707,0.0966698282798683,0.323999866412713,0.688373580136854,0.833429252047554
"ENSG00000180626",51.0890842042657,-0.108791045788362,0.4350295999409,0.688521202059271,0.833554462457092
"ENSG00000223806",13.3138459739131,0.112086105157929,0.530335479719111,0.688637113628264,0.833629056596724
"ENSG00000143674",444.121584210361,0.0883743027795993,0.279200956210131,0.688679624509031,0.833629056596724
"ENSG00000124635",30.0841801822277,0.111173358663052,0.487418926099166,0.688715441094573,0.833629056596724
"ENSG00000236809",5.65953668998867,0.11201262261255,0.528089242972442,0.688761488263758,0.833631282682265
"ENSG00000167257",217.806534760925,0.0814188976285088,0.247886826451526,0.688892318720838,0.833736117971815
"ENSG00000149927",58.7053687532371,-0.111444280549022,0.501128572603753,0.688996043004136,0.833808136499102
"ENSG00000198692",325.21605155799,-0.110569359219505,0.659446728545419,0.689266330844062,0.834081704468105
"ENSG00000144362",55.4467933041653,-0.100295774798923,0.351339792378048,0.689552740063914,0.834374744570407
"ENSG00000164649",597.306198512768,0.090150177233999,0.289556183171734,0.68964352129739,0.834401169878364
"ENSG00000272654",11.2680547009225,-0.110052553150527,0.466877099403952,0.68966307650868,0.834401169878364
"ENSG00000087076",41.9465336936594,0.105656467198771,0.400413920115345,0.689829915769849,0.834511542102339
"ENSG00000233836",79.5764981492615,0.102598695262157,0.3706424358679,0.689842812657966,0.834511542102339
"ENSG00000122121",288.716208944421,-0.110388818638075,0.655812469338416,0.689963789864035,0.834604348288287
"ENSG00000180104",969.184583232496,0.0748397747483438,0.222420322774741,0.690100668445707,0.834704127288908
"ENSG00000166189",323.623817695218,0.0852341717190128,0.266436404536066,0.690202262137577,0.834704127288908
"ENSG00000006453",1399.12098742679,0.0937894784957364,0.310482242752955,0.690296656671054,0.834704127288908
"ENSG00000113312",836.211238550218,-0.0931936855334848,0.307092692180273,0.690307213793647,0.834704127288908
"ENSG00000229729",57.8952008308203,-0.0910257626299678,0.295210952964091,0.690311081697223,0.834704127288908
"ENSG00000265933",701.275910603479,0.110799886842769,0.496115170175153,0.690341271577317,0.834704127288908
"ENSG00000247271",93.7530530888609,-0.096483172584158,0.326931043138715,0.690356131367546,0.834704127288908
"ENSG00000100906",1276.05029889575,-0.0965109888105165,0.32746181304473,0.690523699093321,0.834853202141614
"ENSG00000250376",30.9221182968347,-0.111313162926343,0.531794344272536,0.69066661063662,0.83497245010737
"ENSG00000255769",87.3118919265283,-0.110269246896947,0.485102998268895,0.690883866034111,0.835132416347134
"ENSG00000274383",5.57319488505351,-0.111168770284842,0.592420579873805,0.690887505701612,0.835132416347134
"ENSG00000227354",30.5585997722434,0.10821794543618,0.4410336707831,0.691045315278668,0.835269630806348
"ENSG00000156515",1900.58853691847,-0.0966927168413955,0.330165240622734,0.691238974894842,0.835450157005002
"ENSG00000128285",6.53431969396189,0.111175788092764,0.566980900758543,0.69131370014882,0.835470563185531
"ENSG00000164483",20.951124827519,0.110087704620311,0.484936660047938,0.691344469849235,0.835470563185531
"ENSG00000196150",181.335667527641,-0.0909426871034758,0.296743305255314,0.691500952603906,0.835606117478492
"ENSG00000206503",13390.7981947891,-0.0963785009403323,0.329067881946389,0.691679379266168,0.835748575174822
"ENSG00000183569",27.6718070060854,-0.104626739765636,0.396618109624277,0.691721159522996,0.835748575174822
"ENSG00000078177",252.499024325288,-0.0992926620857558,0.349460391559876,0.691751803644727,0.835748575174822
"ENSG00000230590",35.4939061850219,0.101571029250196,0.367944972286944,0.691881006484722,0.835851120461426
"ENSG00000101871",512.72989433897,-0.0895904605868998,0.290289805777326,0.691929925164906,0.835856668727395
"ENSG00000235381",18.7372363213461,-0.107335236896575,0.432552123725005,0.692003876684386,0.835892454207768
"ENSG00000204623",87.8183723808099,0.104318064830712,0.394928275786751,0.692141590073525,0.836005250065107
"ENSG00000118004",148.199365354897,0.110708269799916,0.536361516246722,0.692331338000209,0.83611831046766
"ENSG00000164663",94.5196405492491,-0.0864915225272533,0.275389710870475,0.692366000520907,0.83611831046766
"ENSG00000204528",24.7067477156099,-0.109706616715653,0.485258563616839,0.692368214347591,0.83611831046766
"ENSG00000132801",123.127154108568,-0.0949689070169882,0.322290082611118,0.692731003313373,0.836419270651685
"ENSG00000143450",22.1113003496617,-0.107083841413644,0.433210479535438,0.692794889674841,0.836419270651685
"ENSG00000128908",765.502491162119,0.0766207411188612,0.232299180367009,0.69280106513771,0.836419270651685
"ENSG00000230091",12.5178428121612,0.110568582287466,0.547381125019014,0.692857127085974,0.836419270651685
"ENSG00000109861",2241.86615497994,0.0914003403108552,0.301580075739954,0.692870356806317,0.836419270651685
"ENSG00000218048",12.9976627478866,-0.0953742333463543,0.905281660351649,0.692883567208462,0.836419270651685
"ENSG00000132612",919.366087010781,0.0650365530497727,0.188506340430903,0.692983803438623,0.83646139691307
"ENSG00000065621",199.801573158904,0.108355509692339,0.457374604808857,0.693007180568113,0.83646139691307
"ENSG00000138613",122.062622210677,0.101790620491815,0.37363753448439,0.693111508622552,0.836533776119781
"ENSG00000248243",21.0405669553424,0.109417148519735,0.486687508566762,0.693243064846285,0.83663900632361
"ENSG00000159208",19.288604561351,0.107082135024419,0.436657456133882,0.693382088104934,0.836721105440232
"ENSG00000225439",17.9079405613392,0.109728691469524,0.500235915649168,0.693399836385136,0.836721105440232
"ENSG00000075420",1604.45208835236,-0.0829909132029793,0.260523289726553,0.693519362877044,0.836811788186103
"ENSG00000172497",16.1135272869844,-0.107045085717818,0.717871276206147,0.693730361250195,0.8370128237312
"ENSG00000140474",848.636509489624,-0.103737329084043,0.395155401177353,0.69381468994289,0.837061011404547
"ENSG00000103241",157.555021166849,-0.101808804406187,0.376443698183361,0.693937754621184,0.837107142495917
"ENSG00000162607",794.35691716201,0.0898101068034472,0.294741408863837,0.693949963862581,0.837107142495917
"ENSG00000198496",99.2484443171236,0.0916344566073378,0.304863433018588,0.693986103761928,0.837107142495917
"ENSG00000166938",428.532838110782,0.073376675449229,0.220601208930445,0.694041822967292,0.837120804381107
"ENSG00000181396",419.037419507884,0.0761786242780702,0.23193649335918,0.694147518255554,0.837194739478412
"ENSG00000162105",230.340815293947,0.102483880443678,0.384049224825694,0.694294331136164,0.837318252892981
"ENSG00000268204",6.88516808040471,0.109830893890703,0.52838611965094,0.694400501587771,0.837392738916711
"ENSG00000206052",13.6086699149082,-0.107763648423252,0.457207787912542,0.694556653059856,0.837527484764657
"ENSG00000154930",1614.56341123961,0.0987725838340355,0.353543095607483,0.694847217713938,0.837823273741848
"ENSG00000143363",383.382204705745,-0.0912401753902752,0.304247102503549,0.694890809848995,0.837823273741848
"ENSG00000266777",6.92471439855317,-0.109735640369759,0.543364682448668,0.694957777173305,0.837844797650914
"ENSG00000239282",7.96497904833026,0.109429069013657,0.515888539077681,0.694997524784197,0.837844797650914
"ENSG00000149806",3884.21936264473,0.0809605540064255,0.253377415554265,0.695086557153591,0.837877593201777
"ENSG00000250151",8.70906168741841,0.109274887957942,0.509738210176627,0.6951135953783,0.837877593201777
"ENSG00000165322",900.887650291934,-0.0949646818210126,0.327409912177911,0.695193927172749,0.837920861917324
"ENSG00000185909",104.610143167195,-0.0897163566641657,0.296579267172386,0.695349303696973,0.838054571124493
"ENSG00000160299",656.913476217561,0.0835207477197921,0.265462317271951,0.695398925936325,0.838060813343214
"ENSG00000162929",189.335111651811,-0.0970224154621339,0.342167694194017,0.695506595882085,0.838109731386555
"ENSG00000178803",7.07130813622336,0.109550057694404,0.55708690578929,0.695528407830948,0.838109731386555
"ENSG00000145736",45.022901622555,-0.107119508828856,0.452868941235366,0.695703844816717,0.838267565604399
"ENSG00000116882",33.2858356179348,0.10892785264987,0.506905001736085,0.6958701953325,0.838343027033731
"ENSG00000273891",13.7984847458305,-0.108503029652192,0.489702743341437,0.695872213955213,0.838343027033731
"ENSG00000243709",713.272831849986,-0.107649691889342,0.672509173570414,0.695899846325449,0.838343027033731
"ENSG00000260975",6.2866262376482,-0.109179257839719,0.527822108520119,0.696070571052355,0.838495129572905
"ENSG00000115423",65.6592326119235,0.102328964367213,0.389213054891105,0.69617124319325,0.8385628318681
"ENSG00000217094",11.8874108822157,0.107815644841823,0.47314200826474,0.696224142234666,0.838566628335469
"ENSG00000232104",10.8718155387489,-0.106260387289633,0.440858638416071,0.696263334562679,0.838566628335469
"ENSG00000231226",38.0000325691003,0.105849502481558,0.435218117804244,0.69645988538902,0.83874978022613
"ENSG00000130348",509.046473157564,-0.0894957188624921,0.297512199251776,0.696608571833023,0.838860043803677
"ENSG00000246575",62.2508494345042,0.107962801199296,0.482153399990139,0.696676737591658,0.838860043803677
"ENSG00000281207",30.6721473169382,0.109100372476612,0.555031541715455,0.696684899295189,0.838860043803677
"ENSG00000107551",539.971163365678,-0.105203549192613,0.428530606896225,0.697047940977821,0.839243584664715
"ENSG00000115524",5109.65173610387,0.0746571494080184,0.228937576985236,0.697169742701495,0.839336642924222
"ENSG00000058272",953.335889899383,0.0691717974662136,0.207472584301451,0.697348353012953,0.839450811683082
"ENSG00000115825",513.15234722565,-0.0847250723751667,0.273963280465217,0.697353629637257,0.839450811683082
"ENSG00000185989",346.418956430797,0.104739532137947,0.423606203662105,0.697398123552376,0.839450811683082
"ENSG00000148600",3026.79788011015,-0.106056276690052,0.44600424368255,0.697585002012736,0.839622160142603
"ENSG00000108312",2120.86137843649,-0.0587221718767365,0.169847700721218,0.697653152886751,0.839650593820874
"ENSG00000131446",2265.20407503071,-0.0678935062579594,0.203113026899177,0.697893272605324,0.839849268989676
"ENSG00000173163",163.749695101604,-0.0829593122768554,0.26627266116807,0.697938422299323,0.839849268989676
"ENSG00000163125",805.716359572843,-0.0768844590512173,0.239281365868557,0.698133895709133,0.839849268989676
"ENSG00000146729",796.646748734493,0.0757955284758386,0.234692539980597,0.698138972944341,0.839849268989676
"ENSG00000163354",27.2071254172356,-0.108231783783722,0.51703807806866,0.698155211628244,0.839849268989676
"ENSG00000206561",15.1422380686689,-0.106600995299217,0.461380883221889,0.698155479880294,0.839849268989676
"ENSG00000174748",10006.1247057392,-0.0807051965929801,0.256152371246022,0.698199320827032,0.839849268989676
"ENSG00000219545",267.412265918189,-0.0806493535400036,0.256017860154693,0.698292728542738,0.839849268989676
"ENSG00000074211",19.5471361452064,0.108334180195061,0.585029984412237,0.698349542967892,0.839849268989676
"ENSG00000163995",255.030462716174,0.0924357775770224,0.31795744541718,0.698389483825169,0.839849268989676
"ENSG00000114999",356.14054607622,0.0891643517306229,0.298820095864411,0.6984334667976,0.839849268989676
"ENSG00000130779",1010.79371341476,-0.0681056312392486,0.204468633742769,0.6985096967652,0.839849268989676
"ENSG00000167986",3371.87314199339,0.0763515444938408,0.237455715603231,0.698518667213741,0.839849268989676
"ENSG00000142655",289.903492047944,0.0877590599050722,0.291294808994496,0.698523388512535,0.839849268989676
"ENSG00000141127",313.479735223956,-0.088496031740112,0.295381844971685,0.698581040277775,0.839849268989676
"ENSG00000119953",354.291190181763,0.0785822951318159,0.247163577585652,0.698598759435267,0.839849268989676
"ENSG00000147457",651.291449632806,-0.0873484657591795,0.289249925440375,0.698611624650465,0.839849268989676
"ENSG00000280594",11.1293147415445,0.107821620106673,0.50473523114665,0.698635931938614,0.839849268989676
"ENSG00000108582",1978.93923707924,0.0952758782277108,0.337281728576109,0.69866444729496,0.839849268989676
"ENSG00000169446",547.001127648946,-0.0837859905995584,0.27150630721648,0.698839743312349,0.840006440568648
"ENSG00000231443",5.97765773809641,0.108146821884677,0.575045233688028,0.699015196966502,0.840125912347163
"ENSG00000273295",5.87501499155444,0.100872288723218,0.808005930178607,0.699028242282812,0.840125912347163
"ENSG00000130338",420.084531275764,0.0874822570965273,0.290849561195484,0.699155954146068,0.840225850954841
"ENSG00000258667",5.69749292458732,0.108019939961886,0.542691441951243,0.699382887727374,0.840414881674548
"ENSG00000131979",347.095501582485,0.0767915359110725,0.240336978961696,0.699402383100105,0.840414881674548
"ENSG00000102543",141.115568880627,-0.076155672179911,0.237743797592923,0.699509755941068,0.840490344576317
"ENSG00000279089",12.5718368766533,-0.105785778030368,0.456973378121585,0.699788400838086,0.840771575317221
"ENSG00000121057",4005.86359359216,0.0784948871383482,0.248370159007417,0.699913877268522,0.840868755329544
"ENSG00000162433",780.744835035806,0.0985503513963615,0.366176746073764,0.699965960542228,0.840877754854099
"ENSG00000144635",441.906055352107,0.0860789696923138,0.28522160754243,0.700273530312463,0.841153242872696
"ENSG00000162746",8.20356760144491,0.10770333747872,0.552234057809956,0.700284748202025,0.841153242872696
"ENSG00000168288",1272.98281634463,0.0840141322009108,0.274847921053086,0.700374143377448,0.841153242872696
"ENSG00000139410",292.129177137377,-0.08958299830726,0.304700434149831,0.700402105102989,0.841153242872696
"ENSG00000130787",1358.26530197589,0.078907054743141,0.250827947886383,0.700418317844147,0.841153242872696
"ENSG00000135838",163.26155725605,0.0879205803087478,0.295494132318307,0.700509689565953,0.841167426741218
"ENSG00000215912",6.69107568439315,0.107588255515149,0.547062074771949,0.700548785526338,0.841167426741218
"ENSG00000158122",69.5820887253444,0.0942666621301367,0.334813269143433,0.70063648602156,0.841167426741218
"ENSG00000169126",4.80404591406089,0.107371194048737,0.592950917214645,0.700637317989555,0.841167426741218
"ENSG00000120647",141.946230469266,0.0772687401378336,0.243863060386944,0.700653167090434,0.841167426741218
"ENSG00000151611",215.022696382857,-0.101403650606856,0.39670083368837,0.70070439406156,0.841175372983119
"ENSG00000187954",749.783605861115,0.0933613558099664,0.328891276288079,0.700751954719919,0.841178917191006
"ENSG00000091262",203.419845177295,-0.101090099757024,0.393967252298412,0.700890739425921,0.841291958838611
"ENSG00000133193",297.356854337269,-0.0829269854308001,0.270401037435312,0.701005525867671,0.841376182374557
"ENSG00000272902",14.7725107826457,-0.10680050091404,0.50082438833224,0.701080594348354,0.841405612328922
"ENSG00000112303",39.2031612974901,-0.097363317513028,0.359523573477773,0.701130330973565,0.841405612328922
"ENSG00000265511",8.30043896750153,-0.107218204217649,0.528022523164173,0.701163906885331,0.841405612328922
"ENSG00000139218",1759.67693982722,-0.0779171308067837,0.247412701154418,0.701233033500247,0.841435018308251
"ENSG00000117751",666.111935276009,0.0789433032951093,0.252083493178214,0.70129379226001,0.841454380290596
"ENSG00000132256",321.101158873629,-0.0789606132047011,0.252243848035478,0.701359149746612,0.841479257286496
"ENSG00000023909",285.043813325278,0.08383521522631,0.27547314302908,0.701405575427035,0.841481418490114
"ENSG00000113593",473.162683460954,-0.0822080713524433,0.26764520314055,0.701528244169408,0.841575042960909
"ENSG00000147231",37.0256171854337,0.101090989006636,0.39684574536132,0.701612264149219,0.841586678638526
"ENSG00000144045",237.394089554821,-0.107183380402064,0.558230091357894,0.701639033779448,0.841586678638526
"ENSG00000067445",37.4711253984993,0.0988590003934976,0.374288862133156,0.701671833353922,0.841586678638526
"ENSG00000105583",758.077675996358,-0.0826234708795978,0.270046366499629,0.701798476760526,0.841637813611534
"ENSG00000251000",4.91430843650315,-0.10688241091657,0.520637141096,0.701803732366112,0.841637813611534
"ENSG00000091140",2137.24745438913,0.0751647567113755,0.236331199247006,0.70199321177826,0.84181150998427
"ENSG00000080546",604.231880593354,0.106224915903074,0.493685955116738,0.7021329410748,0.841896239989149
"ENSG00000154767",612.730834082099,-0.0736772087079065,0.230433134908012,0.702341761591718,0.841896239989149
"ENSG00000268471",68.4073360088767,-0.0838440271127576,0.276924513245733,0.702351542979126,0.841896239989149
"ENSG00000123124",1403.35438589124,0.0830239772923944,0.272819636156511,0.702354448191337,0.841896239989149
"ENSG00000171295",323.16936942604,-0.0954676845832968,0.347840902812782,0.702384075795836,0.841896239989149
"ENSG00000185739",17.1294101704044,-0.106317620641724,0.502407097789998,0.702437132556401,0.841896239989149
"ENSG00000275740",7.57039126432742,0.106206359056505,0.497796090155854,0.702451850260039,0.841896239989149
"ENSG00000278390",7.74823452443254,-0.105851135492073,0.484781698591046,0.702452643708314,0.841896239989149
"ENSG00000102796",161.848110748669,-0.091275823808342,0.318961672359323,0.702476725086242,0.841896239989149
"ENSG00000167840",113.213940611608,0.0910951763051054,0.317888076121308,0.702510332302554,0.841896239989149
"ENSG00000245522",8.5496418926225,0.104606840897127,0.454991173511147,0.702685113451677,0.842035226457341
"ENSG00000157837",651.337429240319,0.0802465191639224,0.259922580676583,0.702715615355527,0.842035226457341
"ENSG00000077549",2864.3220479959,-0.0810458224083596,0.263897183729293,0.702856251668611,0.842108140063111
"ENSG00000225190",687.524250546766,-0.0808544814983584,0.263072384670714,0.70292058280221,0.842108140063111
"ENSG00000106976",141.719970136099,0.097124217714642,0.362751511455793,0.702938350064015,0.842108140063111
"ENSG00000182612",10.5049182593959,0.104921693123068,0.464310006192804,0.702955095335071,0.842108140063111
"ENSG00000213654",252.055624440917,-0.0930096467752185,0.331930505916914,0.703177509486014,0.8423210707901
"ENSG00000224138",7.79558597717191,0.106049743000818,0.50779520650407,0.703427300709816,0.842552815283936
"ENSG00000143190",444.120244558565,0.0821008876999486,0.269861082567414,0.703465135791316,0.842552815283936
"ENSG00000170364",199.911318030183,0.0872807705220362,0.297087235597805,0.70350501546617,0.842552815283936
"ENSG00000274487",6.80731609131487,-0.105173677673163,0.476877774041599,0.703560689624687,0.842565980201493
"ENSG00000240291",16.8739972743956,-0.102435626927756,0.424282673841441,0.703799622431601,0.842754844605509
"ENSG00000152402",69.2850310012646,0.0987476130005146,0.380498990314812,0.703835609877303,0.842754844605509
"ENSG00000109927",9.51749160759067,0.105956196005967,0.511564645251716,0.703852471108456,0.842754844605509
"ENSG00000151718",140.21170225034,0.0906734106186421,0.318410658820291,0.704075236533809,0.84296804668686
"ENSG00000133107",11.2497338458612,0.105929590878181,0.518925086666395,0.704225845386014,0.843043840010848
"ENSG00000188042",326.367138005746,-0.097013353836789,0.365869451686452,0.70430006588956,0.843043840010848
"ENSG00000008086",149.305704923868,0.101301149006168,0.411150751466674,0.704312832375598,0.843043840010848
"ENSG00000274653",9.22877218390661,-0.105441932118274,0.49559334294371,0.704317370500658,0.843043840010848
"ENSG00000246465",9.10399402927841,0.105954923026661,0.528461592115068,0.704463038562198,0.843116857999354
"ENSG00000141542",462.234583137949,-0.0936856222011458,0.339807358599476,0.704487581135106,0.843116857999354
"ENSG00000105255",8.47557303791801,-0.106014471740089,0.53781361111822,0.704512506310432,0.843116857999354
"ENSG00000154269",322.921973993723,-0.105788613328199,0.521725977303477,0.704693027171883,0.843203138550952
"ENSG00000074047",52.6962031778819,0.102459688637153,0.42969112775817,0.70469856070569,0.843203138550952
"ENSG00000050327",787.407866563891,-0.0749303880689477,0.238435702432971,0.70471874972493,0.843203138550952
"ENSG00000157881",272.491615626554,-0.0822207120515458,0.272370456500527,0.704790993401288,0.843236074016121
"ENSG00000014641",1747.60632803676,-0.0839910764991824,0.28186078834504,0.705083019464242,0.84353194379122
"ENSG00000115419",1349.87504486313,0.0752925248770168,0.240593318377404,0.705214707496767,0.843634959552826
"ENSG00000092098",328.879949013682,-0.0742022396090746,0.236009553517648,0.705350749121115,0.843634959552826
"ENSG00000272666",4.61657535094052,0.105735759930978,0.552241143201002,0.70538482787072,0.843634959552826
"ENSG00000162600",281.202210897616,-0.0856923442639298,0.291514831136029,0.705411563004294,0.843634959552826
"ENSG00000178445",140.302430379069,0.104116615856194,0.66701552994556,0.705457740603059,0.843634959552826
"ENSG00000140455",554.756278088534,0.0639086420474012,0.194725799643267,0.705516677682942,0.843634959552826
"ENSG00000128191",685.809788003124,-0.0761722016413996,0.244867034366295,0.705536326311619,0.843634959552826
"ENSG00000100038",28.1849172497789,0.0973851474434249,0.373240706887488,0.70556808380202,0.843634959552826
"ENSG00000279696",15.7977944096711,-0.100127390319398,0.402168500078812,0.705571774253997,0.843634959552826
"ENSG00000183605",381.702175569319,0.0957385523998792,0.358921447541042,0.705653039559194,0.843662816935981
"ENSG00000140443",672.577784707757,-0.0986732201470397,0.386367116875747,0.705684552767208,0.843662816935981
"ENSG00000001167",568.437118254359,0.0862738912221147,0.295670068643718,0.705950514064245,0.843927275498255
"ENSG00000164093",233.21076524169,-0.105466593774764,0.542703695945155,0.706009369211084,0.843944131550772
"ENSG00000274605",100.797595661303,0.101602773528253,0.424606530381255,0.706132566296246,0.844037893169898
"ENSG00000164128",136.965379750331,-0.103882552371449,0.664855194170755,0.706212971739091,0.844053716995765
"ENSG00000066422",405.440175055847,-0.0800133084010435,0.263579748336979,0.706235326232125,0.844053716995765
"ENSG00000266173",110.691804226088,0.0870430251852576,0.301044720178667,0.706502395439487,0.844319391013525
"ENSG00000135547",29.522839547615,0.103736800002809,0.469211764736517,0.706629998393867,0.844402618893335
"ENSG00000120832",160.302095643596,-0.0880521101398243,0.307302914724949,0.706661596688536,0.844402618893335
"ENSG00000213672",405.309097996063,0.085505247215931,0.292850749708475,0.706813290990458,0.844530365492781
"ENSG00000103642",365.391405981999,-0.0727927953988763,0.231725803270766,0.706920429349399,0.844568235412378
"ENSG00000082781",1753.9912947962,-0.0783485752595009,0.256592827604038,0.706934561581851,0.844568235412378
"ENSG00000248099",5.92434627726641,0.10511668120687,0.551318381986312,0.706989985836008,0.844580941584391
"ENSG00000145868",564.067249709383,-0.0805280912088368,0.267312618891476,0.707109036359146,0.844669650235931
"ENSG00000172716",237.785653297424,-0.0974598166932726,0.379953298638937,0.70734141970571,0.844893719604141
